TIME,PDCSAP_FLUX
0.0,0.3533309326611451
0.0006811027997173369,0.38567999039731127
0.0013622055921587162,0.3512063377745769
0.0020433083846000955,0.3496459008522386
0.0027244111770414747,0.3791501620453727
0.003405513969482854,0.4115112231424799
0.004086616769200191,0.37794982595126636
0.0047678195624030195,0.3605449525867243
0.005448922354844399,0.35385908054255194
0.006130025147285778,0.3503420957868203
0.006811227940488607,0.35573160484935784
0.007492330732929986,0.357844196374985
0.008173333531885874,0.3604369223382547
0.008854536325088702,0.32226623454567277
0.009535639117530081,0.355203456967951
0.01021674190997146,0.36184131556835913
0.010897844709688798,0.3671588044652503
0.011579047502891626,0.3409794742527908
0.012260150295333005,0.3636298163485776
0.012941253087774385,0.36380986676269356
0.013622355880215764,0.356895930860641
0.014303458672657143,0.36561037090385307
0.01498456147237448,0.3683711439202977
0.01566576426557731,0.3631976953546993
0.016346867058018688,0.35253871083903493
0.017027969617629424,0.3360700996278958
0.017709172410832252,0.35709998799663906
0.01839027521054959,0.3745048613611811
0.019071478003752418,0.36777097587324453
0.019752480795432348,0.37824990997479296
0.020433583587873727,0.3750690193254111
0.021114686380315106,0.3522386268155083
0.021795889173517935,0.3475453126875525
0.022476991973235272,0.349717921017885
0.0231581947664381,0.36248949705917655
0.02383929755887948,0.3519985595966871
0.02452040035132086,0.3811547233225303
0.025201403150276747,0.35210658984515664
0.025882605943479575,0.3735926059296603
0.026563708735920954,0.40246068899291804
0.027244811528362334,0.34239587084383627
0.027926014321565162,0.3751650462129396
0.02860711711400654,0.3676509422638339
0.02928821991372388,0.3456007682151002
0.029969422706926707,0.3427919817548914
0.030650425498606637,0.37157604129156163
0.031331528291048016,0.3636058096266955
0.032012731084250845,0.3460688992918017
0.03269383388396818,0.3734245588764854
0.03337493644357892,0.3611571239947185
0.034056139236781746,0.3265514344016325
0.034737242029223125,0.34900972272236225
0.035418344821664505,0.36591045492737967
0.036099447614105884,0.38667626935541954
0.03678055041382322,0.35543152082583124
0.0374616532062646,0.33020045612771576
0.03814275599870598,0.3773376545432721
0.03882395879190881,0.34635697995438725
0.03950506158435019,0.4026647461289161
0.040186164384067524,0.35240667386868324
0.04086736717727035,0.3893770255671588
0.04154836996895028,0.3377385667987036
0.04222947276139166,0.3635697995438723
0.0429105753210024,0.37452886808306324
0.043591778121481184,0.404153162885608
0.04427288091392256,0.3703036850318089
0.04495408370712539,0.34588884887768573
0.04563518649956677,0.3973952706757892
0.04631628929200815,0.3817788980914656
0.04699749208521098,0.3877325651182331
0.04767849488416687,0.3550834233585404
0.048359597676608246,0.35796422998439564
0.049040800469811074,0.40326491417596927
0.049721903262252454,0.3869043332132997
0.05040300605469383,0.36097707358060255
0.05108420885517262,0.34764133957508103
0.051765311414783355,0.3416876725483135
0.05244651420798618,0.3832913215700396
0.05312751699966611,0.37110791021486017
0.05380861979210749,0.38025447125195055
0.05448972259182483,0.36778297923418557
0.05517092538502766,0.4124354819349418
0.05585202817746904,0.3608330332493098
0.05653313096991042,0.341963749849958
0.057214333763113245,0.3620333693434162
0.05789543632272398,0.3535349897971432
0.05857643912167987,0.3373184491657664
0.0592576419148827,0.365778417957028
0.059938744707324076,0.39386628255911654
0.060619847499765456,0.3698355539551074
0.061301050292968284,0.35690793422158207
0.06198215309268562,0.36443404153162884
0.062663255885127,0.342719961589245
0.06334435867756838,0.5350978273916697
0.06402546147000976,0.3616012483495379
0.0647065640296205,0.35934461649261795
0.06538766682933783,0.3825111031088705
0.06606886962254066,0.3742407874204777
0.06674997241498204,0.39343416156523825
0.06743107520742342,0.3631256751890529
0.06811227800062625,0.3720801824510863
0.06879338079306763,0.35088224702916815
0.06947448359278496,0.3748169487456488
0.07015548615163425,0.3416636658264314
0.07083668894483708,0.32365862441483617
0.07151779173727846,0.32370663785860043
0.0721988945369958,0.3623934701716481
0.07288009733019862,0.39462249429840357
0.07356120012264,0.34879366222542313
0.07424240291584283,0.32759572680350496
0.07492350570828421,0.3769655503540991
0.0756045082671335,0.3458408354339215
0.07628561106685083,0.3976713479774337
0.07696681386005366,0.3639058936502221
0.07764791665249504,0.3766654663305726
0.07832911944569787,0.33293722242227825
0.07901022223813925,0.3750930260472932
0.07969132503785659,0.36966750690193256
0.08037252759822877,0.3951626455407514
0.0810535303899087,0.35450726203336935
0.08173463318235008,0.36814308006241747
0.08241583597555291,0.37173208498379545
0.08309693876799429,0.36871924138758855
0.08377804156771163,0.396218941303565
0.08445924436091445,0.36038890889449043
0.08514034692052519,0.372776377385668
0.08582144971296657,0.35926059296603047
0.08650255250540795,0.39165766414596087
0.08718365530512528,0.32140199255791624
0.08786475809756666,0.34838554795342697
0.08854586089000804,0.3715520345696795
0.08922706345038023,0.3796783099267795
