TIME,PDCSAP_FLUX
0.020434021076653153,0.75399756
0.04086794250179082,0.74047554
0.061302064154006075,0.7229746
0.0817360861619818,0.7065482
0.10217020851268899,0.6281398
0.12260413098556455,0.6234481
0.14303815392486285,0.63300174
0.16347227697406197,0.57170063
0.18390620049467543,0.6004575
0.204340224248881,0.5849141
0.22477434822940268,0.57700944
0.2452082725649234,0.5881164
0.2656422971340362,0.58943564
0.28607642204588046,0.564796
0.30651034719630843,0.5638066
0.32694447269750526,0.5878504
0.34737849842349533,0.6127028
0.36781242438883055,0.6018192
0.38824655082134996,0.6116176
0.4086805773622473,0.6015107
0.42911450425890507,0.60716
0.44954863150633173,0.6433002
0.4699826589785516,0.61553276
0.4904167866916396,0.5945529
0.5108507147524506,0.5871802
0.5312847431559931,0.6324911
0.5517188718004036,0.6218735
0.5721528006761218,0.6123943
0.5925868298945716,0.59172297
0.6130209594703047,0.61114955
0.6334548891609302,0.59990424
0.6538890193114639,0.6266929
0.6743230497013428,0.6172775
0.6947569803232909,0.65301347
0.7151911112887319,0.63549125
0.7356251424935181,0.63026756
0.7560591740475502,0.62433106
0.776493205827137,0.6431725
0.7969272378468304,0.6283419
0.8173612702084938,0.6772807
0.8377953029266791,0.63872546
0.8582293358776951,0.6555774
0.8786634691714426,0.6585031
0.8990974027037737,0.6644822
0.9195314364696969,0.6227778
0.9399655705783516,0.629608
0.96039950492559,0.61104316
0.9808335396228358,0.61253256
1.0012676745463978,0.5919038
1.0217016098249587,0.5977339
1.0421357453378732,0.60489386
1.0625697811919963,0.6058939
1.0830037172854645,0.59396774
1.1034378537297016,0.5879355
1.123871890398732,0.6075536
1.1443058273071074,0.6173839
1.1647399645662517,0.5930315
1.1851740021666046,0.5734028
1.2056081400078256,0.5960317
1.2260420780803543,0.6039364
1.2464761164956144,0.601415
1.2669102551517426,0.59174424
1.2873441941555939,0.62654394
1.3077782333857613,0.6417043
1.328212372973212,0.6502793
1.3486463127919706,0.6226076
1.3690803529534605,0.6210224
1.3895144933558186,0.6337252
1.4099485339902458,0.61923504
1.430382574966643,0.63968295
1.4508166161831468,0.6466195
1.4712506577488966,0.6666312
1.4916846996566164,0.67788714
1.5121187416880275,0.6609607
1.5325527841850999,0.6749295
1.5529868267913116,0.6745359
1.5734208697540453,0.6858876
1.593854913066025,0.66601413
1.6142889566035592,0.6678015
1.6347230003812,0.661982
1.6551571445015725,0.6303314
1.6755910888605285,0.67580193
1.696025133569492,0.6729507
1.7164592785120476,0.6464067
1.7368932237950503,0.6574818
1.7573273693196825,0.6444066
1.7777614151855232,0.6436619
1.7981953612907091,0.6256397
1.8186295076302486,0.6435768
1.8390635543182725,0.664929
1.8594975012310897,0.62577796
1.8799316485019517,0.6385659
1.900365695997607,0.587627
1.9207997438497841,0.5875738
1.941233791934792,0.6144369
1.9616678402526304,0.5873078
1.9821019889132003,0.6126496
2.0025359379287693,0.6050641
2.0229699871706543,0.6043194
2.0434041366534075,0.62754405
2.0638380864838837,0.62088406
2.084272136547952,0.61734134
2.1047062868383364,0.6040109
2.1251403374844813,0.6067557
2.145574388472596,0.64071494
2.1660084397008177,0.62487364
2.18644249116187,0.6583967
2.206876542964892,0.6397149
2.2273105950080208,0.62035215
2.24774464728398,0.65270495
2.268178700018325,0.634204
2.288612752876361,0.640949
2.3294808595164795,0.6375339
2.349914913305838,0.6312357
2.370349067328789,0.65429014
2.3907830216921866,0.650375
2.4112170762964524,0.6806532
2.4316512311343104,0.6925262
2.4520851863126154,0.66002446
2.4725192417317885,0.6680568
2.492953397500969,0.7053354
2.5133873534941813,0.695271
2.5542555664287647,0.683281
2.5746896232376457,0.66192883
2.5951236804030486,0.67193997
2.615557737801282,0.6678866
2.6359917955414858,0.6418533
2.656425853521796,0.6692803
2.676859911851352,0.66891855
2.717728129202442,0.65087503
2.7381620883461437,0.6224693
2.7585962477169232,0.6220012
2.779030307327048,0.6059684
2.799464267285657,0.6164051
2.819898427587759,0.5883398
2.8403324881292065,0.5758285
2.8607665488962084,0.59927654
2.8812006100197323,0.59361666
2.9016346713760868,0.5912868
2.922068732957996,0.5749029
2.942502794896427,0.6023831
2.9629367570669274,0.5416884
2.9833709195809206,0.5640938
3.003804982334259,0.5839779
3.024238945436082,0.5738284
3.0446731087649823,0.618501
3.065107172333228,0.60102135
3.085541336251481,0.5630512
3.105975300393766,0.600383
3.126409364893334,0.57865846
3.1468435296264943,0.5819565
3.1672774945836863,0.5839353
3.187711559898162,0.6046066
3.2081457254462293,0.5961487
3.228579691334744,0.6053833
3.249013857464888,0.5916591
3.2694479238271015,0.61030906
3.289881990531285,0.63609767
3.310316057475575,0.6352146
3.3307501247691107,0.64228946
3.3511841922882013,0.6405447
3.3716182600473985,0.6429704
3.3920523281558417,0.63088465
3.412486496490601,0.59917015
3.4329205651811208,0.59047824
3.4533545341037097,0.58350974
3.4737887033697916,0.5842332
3.4942227727588033,0.5838183
3.514656742612715,0.61118144
3.5350909125772887,0.5980318
3.5555248828968615,0.5808394
3.575958953566442,0.59149957
3.596393124345923,0.59793603
3.616827095480403,0.6126922
3.637261266965652,0.6054577
3.657695338675694,0.5867759
3.6781293106250814,0.58944625
3.6985634829179617,0.6094367
3.718997555450187,0.57672215
3.739431528330897,0.5648598
3.7598657014459604,0.5835736
3.780299774785817,0.6010745
3.800733948482957,0.5970318
3.821167922404129,0.5870738
3.841601996566169,0.6055322
3.8620361710782163,0.59687215
3.8824701458215714,0.6059897
3.902904220907658,0.6109793
3.9233383962346124,0.6039364
